tweet_id,tweet_time,tweet_text,location,retweets
1446113547902017550,2021-10-07 14:01:51,So Pfizer is deliberately hiding scientific data about the Covid vaccine yet Americans aren’t supposed to be skeptical of putting something in their bodies from a company that hides vital information,"Queens, NY",7
1446113383384711175,2021-10-07 14:01:12,When will #COVID #vaccines start for #kids? Updated timeline after @pfizer @US_FDA request - The #FDA will meet to discuss the data on Oct. 26. https://t.co/SSoD8EcudG via @12News,"Phoenix, AZ",0
1446113294947794947,2021-10-07 14:00:51,When will COVID vaccines start for kids? Updated timeline after Pfizer's FDA request - The FDA will meet to discuss the data on Oct. 26. https://t.co/0plAwkdpuB vía @12News,"Phoenix, AZ",0
1446112505378455571,2021-10-07 13:57:43,New this morning: Pfizer is requesting authorization of its COVID-19 vaccine for kids 5 to 11 https://t.co/hgOoZiSxvW,"Raleigh, NC",0
1446109906323443719,2021-10-07 13:47:23,PARENTS: are you going to get your kids the vaccine? No?I want to talk to you about why or why not. DM’s are open!https://t.co/nafT9l6Ok8,"Charlotte, NC",0
1446108893558370315,2021-10-07 13:43:22,"Pfizer asked FDA today for vax approval for 5-11, smaller kid-sized dose#COVID19 #ThursdayThoughts #healthcarehttps://t.co/U8tIcTcQ9N","Pittsfield, MI",0
1446108664612339718,2021-10-07 13:42:27,"Coronavirus: Pfizer, BioNTech ask FDA to authorize COVID-19 vaccine use in children aged 5-11   https://t.co/sK2bemo9iS","Seattle, WA",1
1446107937714446339,2021-10-07 13:39:34,Pfizer seeks FDA authorization of Covid-19 vaccine for children ages 5 to 11https://t.co/OkS7loOY9C,"Tuscaloosa, AL",0
1446107699608014849,2021-10-07 13:38:37,How does @jameslankford “fight” against abortion when he takes HUGE money from Pfizer who uses aborted babies to create the COVID vaccine?Things that make you say hmm… 🤔 Someone should ask the @SBAList,"Owasso, OK",12
1446107682964975620,2021-10-07 13:38:33,Pfizer Asks F.D.A. to Authorize Its Covid-19 Vaccine for Children 5 to 11 https://t.co/rCGhDjocfx,"Tuscaloosa, AL",0
1446107613943447555,2021-10-07 13:38:17,"Pfizer, BioNTech ask FDA to authorize vaccine for children 5 to 11https://t.co/nJzOopwmo4","Tuscaloosa, AL",0
1446105028113149958,2021-10-07 13:28:00,Yay! Boosted! Pfizer COVID Vaccine #3 today. 💉 (Got influenza vaccine 2 weeks ago).  Still wearing masks. 😷  #prevention https://t.co/9khJ1cqoYZ,"Baltimore, MD",0
1446100420129067013,2021-10-07 13:09:42,Pfizer seeks FDA authorization of Covid-19 vaccine for children ages 5 to 11https://t.co/FlPLc9jzOz,"Philadelphia, PA",0
1446099553397116932,2021-10-07 13:06:15,"PFIZER LEAKS: Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’#PfizerLeaks https://t.co/4bnsleFgbg","Arkansas, USA",2
1446098949903843328,2021-10-07 13:03:51,"PFIZER LEAKS: Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’#PfizerLeaks https://t.co/W0e69PgMUu","Bluffdale, UT",0
1446098751433674755,2021-10-07 13:03:04,"Pfizer, BioNTech ask FDA to authorize vaccine for children 5 to 11https://t.co/fqHL7a9It4","Virginia Beach, VA",0
1446098175299756038,2021-10-07 13:00:46,"“One study from Israel covered 4,800 health care workers and showed antibody levels wane rapidly after two doses of vaccine ""especially among men, among persons 65 years of age or older, and among persons with immunosuppression.""Age group for men? https://t.co/7uyA9PQLvf","Los Angeles, CA",0
1446097321863827462,2021-10-07 12:57:23,"Exciting news for parents of kids 5-11: @pfizer has submitted an EUA for their COVID-19 vaccine in that age group. However, we now wait for FDA advisors to vet the data and meet on 10/26 to issue their options. https://t.co/9PUEi0hmoD","Minnesota, USA",0
1446096184624418818,2021-10-07 12:52:52,"“Pfizer asked the U.S. government Thursday to allow use of its COVID-19 vaccine in children ages 5 to 11 -- and if regulators agree, shots could begin within a matter of weeks.” https://t.co/gTx1EF3GeC","Miami, FL",0
1446095936195678213,2021-10-07 12:51:53,JUST IN: Pfizer ask for Emergency Use Authorization of its covid vaccine for 5-11 year olds. @CBS8 @EricNews8 The FDA will meet to discuss the data on Oct. 26. https://t.co/oGfeYh1Zge https://t.co/rU0Ap1QRzC,"San Diego, CA",1
1446095438172536837,2021-10-07 12:49:54,"PFIZER LEAKS: Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’#PfizerLeaks https://t.co/GNRVOOzOyC","Shelbyville, KY",0
1446095097356079118,2021-10-07 12:48:33,"PFIZER LEAKS: Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’#PfizerLeaks https://t.co/EaGn1bRssq","Vestavia Hills, AL",0
1446094554004926464,2021-10-07 12:46:23,FDA Debates the shot on 10/26. Our kiddos 5-11 could see vaccine protection like the rest of us… in a few weeks 💉🙏🏻@PIX11News https://t.co/8qN2M0V82m,"Manhattan, NY",0
1446094150764531719,2021-10-07 12:44:47,#BreakingNews — @pfizer requests FDA approval of #COVID19 #vaccine for kids ages 5 to 11MORE: https://t.co/UDLJudweLv https://t.co/M57XcmVGOQ,"Arkansas, USA",1
1446093520708767758,2021-10-07 12:42:17,Big news this morning. Pfizer asks the FDA to approve a covid vaccine for kids 5-11. https://t.co/D3oDZKjUIL,"Edina, MN",0
1446093177165910016,2021-10-07 12:40:55,"@Pfizer, BioNTech ask U.S. regulators to OK COVID-19 vaccine for kids https://t.co/JTGLNA7KId","Chesterbrook, PA",0
1446091089694310400,2021-10-07 12:32:37,Pfizer asks FDA to authorize its COVID-19 vaccine for kids aged 5-11 https://t.co/xgBD5PXyP8 via https://t.co/4ty4WzYuv0,"Columbus, GA",0
1446089339675480064,2021-10-07 12:25:40,🚨NEW: @pfizer submits request for emergency use authorization of vaccine for kids as young as 5 https://t.co/UjXSEfyw1f,"Lincolnia, VA",0
1446088257423519745,2021-10-07 12:21:22,RT @joncoopertweets: BREAKING: Pfizer Asks FDA to Authorize Its Covid-19 Vaccine for Children 5 to 11  https://t.co/dHXU76IKNV #BlackTwitter,"Fort Gratiot, MI",0
1446087894607745030,2021-10-07 12:19:55,"PFIZER LEAKS: Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’#PfizerLeaks https://t.co/wp7bcMwA5w","Florida, USA",1
1446087121429745664,2021-10-07 12:16:51,BREAKING: Pfizer just submitted request to FDA for approval of COVID-19 vaccine for kids 5 to 12. https://t.co/56vMPu3jWK,"Golden Valley, MN",4
1446086300650590211,2021-10-07 12:13:35,#BREAKING: @Pfizer and @BioNTech_Group officially submitted a request to @US_FDA for Emergency Use Authorization of their #COVID19 vaccine in children 5 to &lt;12. #NewsNation @newsnationam https://t.co/sbZJC4lyVf,"Manhattan, NY",2
1446086050976305154,2021-10-07 12:12:36,"PFIZER LEAKS: Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’#PfizerLeaks https://t.co/82uTdKv8mt","Pittsburgh, PA",6
1446083318131351552,2021-10-07 12:01:44,BREAKING: @pfizer has submitted a request for Emergency Use Authorization of its COVID-19 vaccine in kids 5-11. @wpri12 https://t.co/b7WrJ0f4TX,"Pawtucket, RI",3
1446080527828754442,2021-10-07 11:50:39,"PFIZER LEAKS: Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’#PfizerLeaks https://t.co/7blWJlFVeG","Florida, USA",1
1446075633478606850,2021-10-07 11:31:12,"@AviWoolf Man, the US owes Israel a debt of gratitude for collecting and sharing this much data about the real-life effectiveness of the Pfizer vaccine.","Knoxville, TN",0
1446075269643657223,2021-10-07 11:29:45,"PFIZER LEAKS: Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’#PfizerLeaks https://t.co/uBxvgl1SCY","Florida, USA",0
1446074234384658441,2021-10-07 11:25:38,"PFIZER LEAKS: Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’#PfizerLeaks https://t.co/EbGF16J4uv","Georgia, USA",0
1446064984484630528,2021-10-07 10:48:53,TODAY: the old Worth Ave. Gander Mountain Store by the Potomac Mills Mall will re-open as a COVID-19 Pfizer vaccine booster site. The Prince William Co. Health Department welcomes eligible residents to make appointments. More here: https://t.co/pO10iSciKK,"Dale City, VA",0
1446062154411618304,2021-10-07 10:37:38,"@moretitle_ 🤷🏽nobody forces you to get vaccinated at all. The reason that it has this hashtag because other gens need mRNA vaccines, while some of younger kids are not willing to get vaccinated. Among all of the vaccine types, Pfizer is probably the best effective one.","Gainesville, GA",1
1446052229744500736,2021-10-07 09:58:12,Studies confirm waning immunity from Pfizer's Covid-19 vaccinehttps://t.co/4lfc3tQnzV,"Lake Elsinore, CA",0
1446009977668349959,2021-10-07 07:10:18,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/QhvUTVSxhi,"Scotchtown, NY",0
1446008928849039362,2021-10-07 07:06:08,"PFIZER LEAKS: Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’#PfizerLeaks https://t.co/Na3LWiOGnY","Scotchtown, NY",0
1446002790065659911,2021-10-07 06:41:45,Fact Check: “This may cause vaccine hesitancy” yea that’s the point. Absolutely disgusting that any company would word dance like this to avoid religious exemptions. #Pfizer #PfizerLeaks https://t.co/XUMHxiKNAd,"Columbia, TN",2
1446002008549384194,2021-10-07 06:38:38,"PFIZER LEAKS: ‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine#PfizerLeaks https://t.co/rmmyhK2qsP","Columbia, TN",0
1446001186864177159,2021-10-07 06:35:23,"my coworker died of an enlarged heart 8 days after taking the pfizer vaccine and now i’ve had two more have heart attacks within a week, why is the @CDCgov &amp; @POTUS so quiet to reporting this!! fuck you and your vaccine","Palm Springs, CA",0
1445996786829701123,2021-10-07 06:17:53,"😡PFIZER LEAKS: Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’#PfizerLeaks https://t.co/CRZLWEws6B","Nutley, NJ",0
1445979738170818564,2021-10-07 05:10:09,"PFIZER LEAKS: Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’#PfizerLeaks https://t.co/y3sOVR6Prl","Arizona, USA",1
1445973242007617536,2021-10-07 04:44:20,@StacyHopeSmall @US_FDA This article is interesting because it talks about J&amp;J people getting Pfizer booster shot https://t.co/hGrooAOzxm,"Wailuku, HI",0
1445970771386372100,2021-10-07 04:34:31,"@LilaGraceRose @pfizer Agreed, would they kill their 87 yr old grandmother for a vaccine?Probably.","New Mexico, USA",0
1445970272977227776,2021-10-07 04:32:32,"PFIZER LEAKS: Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’#PfizerLeaks https://t.co/fjaNqfoxK5","St George, UT",0
1445969445793374208,2021-10-07 04:29:15,"PFIZER LEAKS: Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’#PfizerLeaks https://t.co/TtxJy9UtKe","Gilbert, AZ",1
1445967325463826435,2021-10-07 04:20:49,"PFIZER LEAKS: Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’#PfizerLeaks https://t.co/NGCN7GJYjw","University Park, FL",0
1445965127249842181,2021-10-07 04:12:05,"PFIZER LEAKS: Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’#PfizerLeaks https://t.co/RtGAquX7oe","California, USA",0
1445964984723279872,2021-10-07 04:11:31,"PFIZER LEAKS: Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’#PfizerLeaks https://t.co/qipjVxKC9I","Huntington Beach, CA",0
1445961177423613957,2021-10-07 03:56:24,"PFIZER LEAKS: Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’#PfizerLeaks https://t.co/pcyqAdnKks","Nashville, TN",0
1445959514344230919,2021-10-07 03:49:47,"PFIZER LEAKS: Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’#PfizerLeaks https://t.co/gK9czVFzMm","Laie, HI",0
1445955928197672962,2021-10-07 03:35:32,"PFIZER LEAKS: Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’#PfizerLeaks https://t.co/XCZkClYLoT","New Lenox, IL",0
1445955542799855621,2021-10-07 03:34:00,"PFIZER LEAKS: Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’#PfizerLeaks https://t.co/14rk9qwBta","Huntington, WV",0
1445953085906591747,2021-10-07 03:24:14,Antibody levels decrease after two doses of Pfizer vaccine - studyhttps://t.co/El2TIytnAy,"Amityville, NY",0
1445952516903034887,2021-10-07 03:21:59,Aborted Fetal Tissues used in the vaccine. - Pfizer Whistleblower Leaks Execs Emails: ‘We Want to Avoid Having Info o... https://t.co/qXltWakzyK  #projectveritas,"Chicago, IL",0
1445950114221203457,2021-10-07 03:12:26,"@DrFloydPambrose I have no idea what this response has to do with my tweet haha. People can most certainly disagree on the policy of mandates. We should all agree on some basic facts, like the FDA has fully approved the Pfizer vaccine for 16+. Lying about that does no good for anyone.","Buffalo, NY",0
1445949954552328194,2021-10-07 03:11:48,"PFIZER LEAKS: Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’#PfizerLeaks https://t.co/Q6w7wANHUU","Modesto, CA",0
1445949512598568964,2021-10-07 03:10:02,Studies confirm waning immunity from Pfizer's Covid-19 vaccinehttps://t.co/TUy9wtyZTw,"Amityville, NY",0
1445946985534541825,2021-10-07 03:00:00,"PFIZER LEAKS: Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’#PfizerLeaks https://t.co/QlANG3HjQa","Vallejo, CA",0
1445946816546041861,2021-10-07 02:59:20,"PFIZER LEAKS: Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’#PfizerLeaks https://t.co/CrTf0yjWI3","Phoenix, AZ",0
1445941074535632899,2021-10-07 02:36:31,"PFIZER LEAKS: Whistleblower Goes On Record, Reveals Emails from Chief Scientific Officer &amp; Senior Director of Worldwide Research Discussing COVID Vaccine‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’#PfizerLeaks https://t.co/Ywr99rlQES","Nashville, TN",0
