tweet_id,tweet_time,tweet_text,location,retweets
1446009762571702275,2021-10-07 07:09:27,Got news from kampung that my sis and my mom finally got their first dose of AstraZeneca vaccine. Alhamdulillah 😭😭😭 https://t.co/k4gJZFtiYM,"Claremont, CA",0
