tweet_id,tweet_time,tweet_text,location,retweets
1443249626992283660,2021-09-29 16:21:40,@mumbles_j He thought this was a smart move. smh. Whatever. I’d be right there applying as he ‘exercises his freedoms’ with my vaccine card in hand. #GetVaccinated,"Philadelphia, PA",0
1443221889615286273,2021-09-29 14:31:26,@Chuckchewy1 @Kept_It_Real55 @mumbles_j @bigbodybae You get the vaccine,"Nashville, TN",0
1443221401935171590,2021-09-29 14:29:30,@hey_rachelray @Kept_It_Real55 @mumbles_j @bigbodybae This rabbit hole we've jumped down has many twists and turns so I'll leave y'all with this... you get the vaccine,"Nashville, TN",0
1443127040689987586,2021-09-29 08:14:33,@LakotaMan1 Same here I did home healthcare for a couple of years then I got sick and had back to back 2 major surgeries 15 years ago I am an asthmatic and diabetic I jumped at the chance to get the 1 jab j&amp;j vaccine i have been covering my face and staying at home even before pandemic,"Chicago, IL",0
1443057309991669763,2021-09-29 03:37:28,"@dodo83747283738 Yes you are by claiming there are  vaccine related injuries going unreported, you are saying they are lyingYou claim your father had a stroke after J&amp;J vaccine...are you claiming your father is a woman under 50? J&amp;J has been transparent in their adverse reaction reporting","El Cajon, CA",0
1443027127037673473,2021-09-29 01:37:31,Very happy to learn that the NIH is conducting these studies as I’m hoping to get a mRNA booster to my J&amp;J vaccine. https://t.co/lkP4WTq4Dt,"Washington, USA",2
1443022408227622912,2021-09-29 01:18:46,@staugustine No way. I am test subject for the J &amp; J Vaccine and I already had two shots. The vaccine is safe and effective. It’s critical all are vaccinated. Vaccine Passports is the way to go for all.,"Jupiter, FL",0
1443014147889901568,2021-09-29 00:45:57,fact: my natural antibodies have outlasted both the J&amp;J and Moderna vaccine in two blood relatives.,"Mississippi, USA",0
1443006554492620810,2021-09-29 00:15:47,@SueCline Jealous of your booster! Waiting on that guidance for my J&amp;J vaccine 😷Hope your process is seamless and you feel okay afterward!,"Richmond, VA",0
1442967151300644876,2021-09-28 21:39:12,@StephanieSimon_ @erichhartmann @j_g_allen @washingtonpost Does everyone remember in the spring “Get the vaccine and get back to normal” and “If you’re vaccinated you don’t need to wear a mask”? Or has that been scrubbed from history like Stalin did in the USSR? #COVID19,"Paloma Creek, TX",0
1442943212209856513,2021-09-28 20:04:05,@i2Aaronn @BrandonHonaker1 Here’s the thing - it’s not LeBrons (or any athlete or celebs or politicians) responsibility to promote the vaccine. The data is there. People can make their own decisions and live with the consequences either way. This has to end.,"Virginia, USA",0
1442915004215279617,2021-09-28 18:11:59,#Covid19 J&amp;J vaccine trial update! I get a booster shot at the beginning of November!!!! YAY https://t.co/fvXXM1fcTI,"Raleigh, NC",0
1442905257500053504,2021-09-28 17:33:15,@BenevolentEms_ J&amp;J vaccine uses traditional virus based technology that’s been administered &amp; studied for decades,"Bronx, NY",0
1442886558969778179,2021-09-28 16:18:57,The Way They Forcing This Vaccine On People Is Making Me Give The Side Eye,"Washington, DC",0
1442819614925275137,2021-09-28 11:52:57,"@AnitaRo74232270 @m00nkittenz @Mark_J_ODonnell The vaccine does not use aborted fetuses. My goodness lady, get your facts right.","Pennsylvania, USA",0
1442697105752088579,2021-09-28 03:46:08,Okay if Dr. J comes out and says do not take the vaccine I will reconsider.   Pretty sure he got it. But these guys. No doctors here. Literally and figuratively. @KyrieIrving @RealDealBeal23 @22wiggins @JuliusErving @NBAonTNT @NBA,"Oklahoma, USA",0
1442689534462943235,2021-09-28 03:16:03,"I have worked in different jobs over the last year near those that had covid and some offices where some have died.  I got the weakest vaccine that was still accepted.. J&amp;J 1 shot (not 3) yet in the last month I’ve barely had a sniffle, and I don’t fear it.  I respect the choice","Florida, USA",0
1442669249529585669,2021-09-28 01:55:27,"@livinginthenow I got the Moderna vaccine (2nd in April). Happy with it,  no side effects. I've heard that the FDA/CDC will be considering a booster for both, Moderna and J&amp;J within the next two weeks. They recommend waiting and not jumping the gun or mixing vaccines.Best of luck.","Nicholasville, KY",0
1442650778901131265,2021-09-28 00:42:03,"@BluntStatement It doesn’t. Cases do not matter. The vaccine prevents hospitalization. The spread of the virus no longer matters. It’s never going to just vanish from earth. Living with it is our only option and the only number that matters is hospitalizations - and they’re trending down, again.","Virginia, USA",0
1442650054679011331,2021-09-28 00:39:10,@BluntStatement Negative. The very fact that data has shown that regardless of vaccination status the viral load is the same and those with or without the vaccine can catch and spread the virus at the same rate ended any thought of that premise. It’s now just a personal choice for protection,"Virginia, USA",0
1442647261322911748,2021-09-28 00:28:04,"@BluntStatement It’s not my, yours, the governments or anybody else’s problem if someone is overweight and the virus is worse for them. It’s up to that person to get themselves in better health - period. Masks/vaccine mandates/etc. none of that will matter if you’re in poor health.","Virginia, USA",0
1442522756038287365,2021-09-27 16:13:20,@KOLA95624349 @Shaine52441221 @thevirus1986 @J_Mei21 @TomiLahren @Meidas_Kiesha @AOC @YaOnlyLivvOnce @AlexaBliss_WWE @Paula_White @VP @IlhanMN @POTUS @IsraeliPM @jack @JoelOsteen @Pontifex @NorthKoreaDPRK @RealCandaceO @heathergtv @KayaJones @SpeakerPelosi @VinceMcMahon @IvankaTrump @BardiUpdatess @RonDeSantisFL @SenTedCruz @RonJohnsonWI @HARRISFAULKNER @EmilyCompagno @kayleighmcenany @JessicaTarlov @LeaderMcConnell @SashaBanksWWE @FoxNews @CNN @SenSchumer @BMeiselas @GavinNewsom @benshapiro @CarleyShimkus @JudgeJeanine @mtgreenee @ainsleyearhardt @SandraSmithFox @FLOTUS @ScottWalker @tedcruz @GovRonDeSantis @JoyVBehar Do you know what's in the vaccine n booster  Joe if you do n don't tell us your in sin of murder in God's eyes are you a murderer  Joe Jill n VP?All 3 of your actions show you know so ya a murderer I'd tell my people if I knew allergic 🤧 reaction isn't something to play with,"Winchester, KY",0
1442521579250929671,2021-09-27 16:08:39,@KOLA95624349 @Shaine52441221 @thevirus1986 @J_Mei21 @TomiLahren @Meidas_Kiesha @AOC @YaOnlyLivvOnce @AlexaBliss_WWE @Paula_White @VP @IlhanMN @POTUS @IsraeliPM @jack @JoelOsteen @Pontifex @NorthKoreaDPRK @RealCandaceO @heathergtv @KayaJones @SpeakerPelosi @VinceMcMahon @IvankaTrump @BardiUpdatess @RonDeSantisFL @SenTedCruz @RonJohnsonWI @HARRISFAULKNER @EmilyCompagno @kayleighmcenany @JessicaTarlov @LeaderMcConnell @SashaBanksWWE @FoxNews @CNN @SenSchumer @BMeiselas @GavinNewsom @benshapiro @CarleyShimkus @JudgeJeanine @mtgreenee @ainsleyearhardt @SandraSmithFox @FLOTUS @ScottWalker @tedcruz @GovRonDeSantis @JoyVBehar There's chemicals in vaccines that some are ilergic to for if it goes in them it's murder so there ya have it children they want you to put unknown things in your body you might be allergic to for that's a death sentence to  you as whom knows what's in the vaccine or booster,"Winchester, KY",0
1442503141681872900,2021-09-27 14:55:24,@CenterStageDS @Kody_Kox I agree. I’ve got several friends here at home who have had small to severe reactions to the vaccine. I took the J/J one and just got a bad fever for a day and then I was fine but there are others who have had it far worse. Forcing or mandating this just isn’t right IMO.,"North Carolina, USA",0
1442490625283268609,2021-09-27 14:05:39,"@HirokoTabuchi J&amp;J guy here now at JFK heading to Japan. I’ll stomach the 14d quarantine but concerned more about the supposed vaccine passport rolling out in Nov, wondering if Yoshinoya won’t approve my J&amp;J stamp…","Queens, NY",0
1442289907247063040,2021-09-27 00:48:04,Karen must’ve had the J&amp;J vaccine! Those side effects ain’t no joke 🥴😂😂😂 #RHOP,"Harrison, TN",0
1442275069007319040,2021-09-26 23:49:07,@j_g_allen A friend just sent me an article about a tennis player who says he's out for the season and blames the vaccine side effects! Weak sauce doesn't even begin to cover it...https://t.co/aB0sRVqPnd,"Camarillo, CA",0
1442102925116035072,2021-09-26 12:25:04,@collinwood_j So the vaccine doesn’t work. Thank you. I can’t believe I wasted my time getting it.,"Southgate, MI",0
1441921144416870402,2021-09-26 00:22:45,"@one_kelevra @RepTomRice I don’t expect everyone to take the vaccines. I do expect that if people haven’t had the virus or the vaccine they will take the needed precautions to protect those who haven’t or can’t. My mother in her 70’s had to wait for the J&amp;J, because she is allergic to a substance…","Virginia Beach, VA",0
1441904593315647490,2021-09-25 23:16:58,We have a vaccine glut in the US and I can literally double dip and be quadruple jabbed with both Pfizer and Moderna no questions asked...or go for the trifecta when J&amp;J becomes available again...why did our president wait so long to share? #GlobalCitizenLive https://t.co/yWL1vjDTIy,"Dallas, TX",0
1441829134745882653,2021-09-25 18:17:08,@SPA_2 @jessicanolanbow @NBCNews pfizer is the only vaccine with full approval. I know you remember the astra zenaca situation and europe or the low efficacy rates in the J&amp;J vaccine. not to combat you but these situations play into the non-vax world.,"Paterson, NJ",0
1441619946828619777,2021-09-25 04:25:53,"@_Bill_ @glassmeg @MacFarlaneNews Just ran into this first hand report on tiktok: this prison rewarded (bribed) inmates with bags of coffee if they accepted the vaccine, &amp; gave them J&amp;J so they wouldn't have to keep track of second dose.https://t.co/nGBrzyIRVJ","Appleton, WI",0
1441610257822851073,2021-09-25 03:47:23,@KOLA95624349 @Shaine52441221 @thevirus1986 @J_Mei21 @TomiLahren @Meidas_Kiesha @AOC @YaOnlyLivvOnce @AlexaBliss_WWE @Paula_White @VP @IlhanMN @POTUS @IsraeliPM @jack @JoelOsteen @Pontifex @NorthKoreaDPRK @RealCandaceO @heathergtv @KayaJones @SpeakerPelosi @VinceMcMahon @IvankaTrump @BardiUpdatess @RonDeSantisFL @SenTedCruz @RonJohnsonWI @HARRISFAULKNER @EmilyCompagno @kayleighmcenany @JessicaTarlov @LeaderMcConnell @SashaBanksWWE @FoxNews @CNN @SenSchumer @BMeiselas @GavinNewsom @benshapiro @CarleyShimkus @JudgeJeanine @mtgreenee @ainsleyearhardt @SandraSmithFox @FLOTUS @ScottWalker @tedcruz @GovRonDeSantis @JoyVBehar Ya can't beat I word of God's act now choice is yours vaccine drug dealing pushers will ya give they children their freedoms back of privacy in  medical as it's law or fall as Trump is?,"Winchester, KY",0
1441609772814553088,2021-09-25 03:45:28,@KOLA95624349 @Shaine52441221 @thevirus1986 @J_Mei21 @TomiLahren @Meidas_Kiesha @AOC @YaOnlyLivvOnce @AlexaBliss_WWE @Paula_White @VP @IlhanMN @POTUS @IsraeliPM @jack @JoelOsteen @Pontifex @NorthKoreaDPRK @RealCandaceO @heathergtv @KayaJones @SpeakerPelosi @VinceMcMahon @IvankaTrump @BardiUpdatess @RonDeSantisFL @SenTedCruz @RonJohnsonWI @HARRISFAULKNER @EmilyCompagno @kayleighmcenany @JessicaTarlov @LeaderMcConnell @SashaBanksWWE @FoxNews @CNN @SenSchumer @BMeiselas @GavinNewsom @benshapiro @CarleyShimkus @JudgeJeanine @mtgreenee @ainsleyearhardt @SandraSmithFox @FLOTUS @ScottWalker @tedcruz @GovRonDeSantis @JoyVBehar Ya can't say choice ya don't know what it means vaccine drug pusher of no proof ya days are over as u Joe n your administration steals a choice of freedoms of all constitution laws even gun laws I tried to make you see but ya ran ashtray like Donald j Trump for choice is yours https://t.co/aEOMkwUdw5,"Winchester, KY",0
1441509438683328513,2021-09-24 21:06:46,"The booster drive through site will be open Monday–Friday from 10 am – 6 pm. Bring proof of vaccination, preferably your vaccine card that lists your previous vaccinations. Only Pfizer boosters will be available. Moderna and J&amp;J boosters are not recommended at this time.","Asheville, NC",0
1441497016283004935,2021-09-24 20:17:25,"@stevecripe57 @FTWTX1 @WHCOVIDResponse @texasdemocrats Doctor on CNN today said that doctors can give Pfizer vaccine (off label) to others, such as those who got Modern or J&amp;J.","Ukiah, CA",0
1441466720867086338,2021-09-24 18:17:02,@KOLA95624349 @Shaine52441221 @thevirus1986 @J_Mei21 @TomiLahren @Meidas_Kiesha @AOC @YaOnlyLivvOnce @AlexaBliss_WWE @Paula_White @VP @IlhanMN @POTUS @IsraeliPM @jack @JoelOsteen @Pontifex @NorthKoreaDPRK @RealCandaceO @heathergtv @KayaJones @SpeakerPelosi @VinceMcMahon @IvankaTrump @BardiUpdatess @RonDeSantisFL @SenTedCruz @RonJohnsonWI @HARRISFAULKNER @EmilyCompagno @kayleighmcenany @JessicaTarlov @LeaderMcConnell @SashaBanksWWE @FoxNews @CNN @SenSchumer @BMeiselas @GavinNewsom @benshapiro @CarleyShimkus @JudgeJeanine @mtgreenee @ainsleyearhardt @SandraSmithFox @FLOTUS @ScottWalker @tedcruz @GovRonDeSantis @JoyVBehar All whom push the vaccine apon others freedom of religion of science doctors n government are of law suits material it's also invasion of privacy n now discrimination my favorite so fix ya sinful ways yall fastly https://t.co/r1VwrCUmpY,"Winchester, KY",0
