tweet_id,tweet_time,tweet_text,location,retweets
1443375507404476416,2021-09-30 00:41:52,"On average, the chance of a white American having a potentially deadly blood clot is 3-in-1,000Germany stopped giving citizens under 60 the AstraZeneca vaccine after 31 severe blood clots in 2.7 MILLION people Great example of how overly-cautious vaccine roll-outs are https://t.co/6hrxKFBjve","Manhattan, NY",0
1443235329805275136,2021-09-29 15:24:51,"@thereal_truther @lsprogress @Leftylockdowns1 1. This study doesn’t account for disease severity, the most important factor.2. The vaccinated cohort included the prior infected too.3. And it still shows natural immunity &gt; AstraZeneca.So Prof Crotty’s assertion that “vaccine immunity did somewhat better” is nonsense.","Manhattan, NY",0
