tweet_id,tweet_time,tweet_text,location,retweets
1441122118515658754,2021-09-23 19:27:42,@KOLA95624349 @Shaine52441221 @thevirus1986 @J_Mei21 @TomiLahren @Meidas_Kiesha @AOC @YaOnlyLivvOnce @AlexaBliss_WWE @Paula_White @VP @IlhanMN @POTUS @IsraeliPM @jack @JoelOsteen @Pontifex @NorthKoreaDPRK @RealCandaceO @heathergtv @KayaJones @SpeakerPelosi @VinceMcMahon @IvankaTrump @BardiUpdatess @RonDeSantisFL @SenTedCruz @RonJohnsonWI @HARRISFAULKNER @EmilyCompagno @kayleighmcenany @JessicaTarlov @LeaderMcConnell @SashaBanksWWE @FoxNews @CNN @SenSchumer @BMeiselas @GavinNewsom @benshapiro @CarleyShimkus @JudgeJeanine @mtgreenee @ainsleyearhardt @SandraSmithFox @FLOTUS @ScottWalker @tedcruz @GovRonDeSantis @GovAndyBeshear Your minds are little to not see this as you stand against thy unknown of vaccine you forget of what ichrist Jesus came to teach for all unclean things are to be removed from you so you may be clean to the creator whom created u 4 if you think a child of rape is clean ur a fool,"Winchester, KY",0
1441091929144389636,2021-09-23 17:27:44,@TenaciousLeeTV @Joebattista2 @SSBGoku2621 @Dila1Komala @MWvonWalter @catturd2 @TitskiMcGeeski 100% agree. My son had the “Walmart” J&amp;J. Thewhole thing is a mess and I appreciate your views and your own experience with this. I’m not ever gonna push the vaccine on anyone. One has to do the due diligence and make the choice that’s best for them.,"Ohio, USA",0
1441021062825844745,2021-09-23 12:46:08,"@makominogue Yep. So, you had to get polio, small pox, measles, typhoid vaccines, and a raft of others… but you’re afraid to get the j&amp;j COVID vaccine? https://t.co/wrQNMkD1Cc","Mount Vernon, VA",0
1440877612276981763,2021-09-23 03:16:07,@PreetBharara J &amp;J makes eye drops too. That's a great vehicle. Imodium too. So many possibilities. They have hundreds of products to sneak in some vaccine!,"Frisco, CO",0
1440862977867927559,2021-09-23 02:17:58,"Active US Navy Commander J.H. Furman appears on Tucker Carlson after writing an open letter rejecting vaccine mandate, says he is not worried about being relieved of duty, “That oath is to the Constitution. I do not swear alliance to any leadership. I swore an oath to the US","San Diego, CA",6
1440823898497421314,2021-09-22 23:42:41,"Just saw that the morally compromised Catholic leaders in St. Louis and New Orleans have proclaimed the J and J vaccine ""morally compromised"". This may be old news. I used to be a member of this cult. How about pedophiles in the priesthood? Not ""morally compromised enough""?","New Hampshire, USA",0
1440813507398692874,2021-09-22 23:01:23,I wish that high risk J &amp; J Covid vaccine recipients got the 2nd shot option way sooner.,"Manhattan, NY",3
1440800640989421572,2021-09-22 22:10:16,@VP Why are we always buying the Pfizer vaccine??  How many people from third world countries are going to come back for a second shot.??  Whats wrong w the J and J vaccine??  How much are we paying for each??,"Illinois, USA",0
1440777791985762304,2021-09-22 20:39:28,"@Patterdude I had the J&amp;J and am soooo confused. If the second shot boosts efficacy, why didn’t they just make it a 2 dose vaccine? #somanyquestions","Rocklin, CA",0
1440695253556555796,2021-09-22 15:11:29,"Attention Bearcats! This Thursday, September 23, is the last day to get the single dose J&amp;J vaccine! Students taking in-person or hybrid classes need to upload proof of Covid-19 vaccination to CUNYfirst by next Monday, September 27.#BaruchIsCampusReady #CUNY #COVID19vaccine https://t.co/Lc5ZJHgR6Q","Manhattan, NY",0
1440658016265670678,2021-09-22 12:43:31,@DrLeanaWen Appreciate your thorough update! There’s been such a paucity of information about the J&amp;J vaccine throughout the summer that having your expert insights is very welcome to those of us who got the single dose vaccine! 🙏,"Tiburon, CA",0
1440656059069132814,2021-09-22 12:35:45,@Kimber4631 @HazelJa89703242 @KP4033 @metalhead_j @dsquare77 @AvengerResister Where did you go to medical school? If you didn’t please stay home and don’t get others sick. We are all pretty done with those who refuse the vaccine and are prolonging the pandemic because they think they know more about the virus than the scientists.,"Florissant, MO",0
1440536313048952833,2021-09-22 04:39:55,"@paraVestibulum Wore mask. Cautious for months. Now there's a vaccine and treatment. Others, same demographic, said infection was inevitable, weren't cautious. I'm alive. Some of them are dead. So, yeah, fight the ""inevitable"". Science is always moving, often faster than we're aware of. ☮️","Wisconsin, USA",0
1440475301310447623,2021-09-22 00:37:29,"@versifier146 @UncommonSensePA @GovernorTomWolf @famfirsthealth Actually, J&amp;J *is* claiming 100% protection against against severe/critical COVID-19, which seems remarkable. https://t.co/yvwgEVyumb","Pennsylvania, USA",0
1440451586409451531,2021-09-21 23:03:15,@KOLA95624349 @Shaine52441221 @thevirus1986 @J_Mei21 @TomiLahren @Meidas_Kiesha @AOC @YaOnlyLivvOnce @AlexaBliss_WWE @Paula_White @VP @IlhanMN @POTUS @IsraeliPM @jack @JoelOsteen @Pontifex @NorthKoreaDPRK @RealCandaceO @heathergtv @KayaJones @SpeakerPelosi @VinceMcMahon @IvankaTrump @BardiUpdatess @RonDeSantisFL @SenTedCruz @RonJohnsonWI @HARRISFAULKNER @EmilyCompagno @kayleighmcenany @JessicaTarlov @LeaderMcConnell @SashaBanksWWE @FoxNews @CNN @SenSchumer @BMeiselas @GavinNewsom @benshapiro @CarleyShimkus @JudgeJeanine @mtgreenee @ainsleyearhardt @SandraSmithFox @FLOTUS @ScottWalker @tedcruz @GovRonDeSantis @GovAndyBeshear It's the truth as your vaccine makes blood that God gave u life with isn't pure like my blood God gave I life for so your choice was to become unpure of God's life he gave u https://t.co/ERyM8nZrwL,"Winchester, KY",0
1440411954850369549,2021-09-21 20:25:46,Excellent news for all of us who had the J&amp;J vaccine.. https://t.co/8QmvE4T8Bx,"Portland, OR",0
1440364447168548865,2021-09-21 17:16:59,"Will N.J. hospitals face a nursing shortage under vaccine mandates? They already are!This is happening in every state, unfortunately.COVID-19 deaths expected skyrocket out of control due to lack of nurses to take care of patients of all illnesses!https://t.co/Svd8811CvL","Arlington, VA",0
1440342794644574209,2021-09-21 15:50:57,"@desmontilla @NBC12 If you are considering a J&amp;J vaccine, wait. Four days in and I can barely stand with shaking. I smell an exhaust like smell that I know isn't in my home. Every joint hurts, tingling below knees and hands and in face/lips. Touching my shins feels like a baseball bat to them","Georgia, USA",0
1440341133750530048,2021-09-21 15:44:21,"If you are considering a J&amp;J vaccine, wait. Four days in and I can barely stand with shaking. I smell an exhaust like smell that I know isn't in my home. Every joint hurts, tingling below knees and hands and in face/lips. Touching my shins feels like a baseball bat to them","Georgia, USA",1
1440338252121063431,2021-09-21 15:32:54,"2nd dose of J&amp;J #COVID19 vaccine after 2 months results in 94% protection, company says https://t.co/HZ3vBDQqNT","San Francisco, CA",2
1440337680127070213,2021-09-21 15:30:37,J&amp;J booster shot increases vaccine's effectiveness to 94% - https://t.co/DO0Iq6ARTT,"Greenacres, FL",0
1440316429727764482,2021-09-21 14:06:11,An update from J&amp;J on its COVID vaccine and booster: https://t.co/UDiHWDMFtV,"Indiana, USA",0
1440315478623195149,2021-09-21 14:02:24,J and J vaccine has no mRNA so I guess it won't be Approved.,"California, USA",0
1440304374257836035,2021-09-21 13:18:17,"Day 4 after the J&amp;J vaccine. Numbness in face and lips, tingling and numbness in joints, arms, hands and legs. Blurry vision. Feel like I have ran a marathon after not training for 20 years and my muscles said to 'hell with you'.","Georgia, USA",0
1440300052161830921,2021-09-21 13:01:06,"New studies indicate the J&amp;J vaccine retains its effectiveness over time, staying steady at 81%, and that a booster shot might raise it to 94% or more. Awaiting peer reviews.https://t.co/VigI0AGCt7","Los Angeles, CA",0
1440299169302777861,2021-09-21 12:57:36,"J&amp;J's vaccine gives 100% protection from severe COVID-19 after a 2nd dose, study says — comparable to the Pfizer or Moderna shots https://t.co/CBfZRwICbd via @businessinsider","Queens, NY",0
1440287659457323011,2021-09-21 12:11:51,J&amp;J Says Covid-19 Vaccine Booster Two Months After First Shot Increases Protection https://t.co/mVGtJDI5Ml,"Manhattan, NY",0
1440276766421962757,2021-09-21 11:28:34,J&amp;J Says Covid-19 Vaccine Booster Two Months After First Shot Increases Protection https://t.co/VCZ5hGD72m,"Chicago, IL",0
1440271917055819785,2021-09-21 11:09:18,Here’s what I said back in January about the J&amp;J vaccine https://t.co/HI5mYXOgXs,"Houston, TX",44
1440266751329980425,2021-09-21 10:48:47,Some more information for those of us who got the J&amp;J.  https://t.co/X9Edmry3sO,"Manhattan, NY",1
1440151706147323908,2021-09-21 03:11:38,"N.J. child care workers must get COVID vaccine or face regular tests, Murphy announces https://t.co/4ePccfhEtl","Florham Park, NJ",0
1440118438488199171,2021-09-21 00:59:26,Widow of N.J. Officer Who Died of COVID Says Son Wants to Mark 12th Birthday by Getting Vaccine https://t.co/GOlK37sHmi via @YahooEnt,"Carmichael, CA",0
1439986083719262209,2021-09-20 16:13:30,"@RepThomasMassie Why are the unvaccinated AFRAID of a vaccine created UNDER PRESIDENT tRUMP? Far right praised tRump for his push for a vaccine.... tRump gets what he asked for from Pfizer, Moderna, J&amp;J.... pretty much the ONLY thing his term can truly brag about. No vaccine? That’s hypocrisy.","Florida, USA",0
1439752964747534336,2021-09-20 00:47:10,@chrisrock My husband &amp; I were both vaccinated &amp; yet we both contracted the Delta Variant. I had the J&amp;J &amp; Todd had the Phizer vaccine. We are still dealing with the residuals of it &amp; it was months ago that we had covid. Praying for you @chrisrock It is no joke.,"Eastover, NC",0
1439733381546262530,2021-09-19 23:29:21,"@dumo the biggest lie is that Biden is effective w Covid 19. He ignored Delta, fanned antivax fears when he took J&amp;J vaccine off market over handful of side EFX AND misadvised nation to stop wearing masks. Directly responsible for 100k deaths.","Austin, TX",0
1439702280207577089,2021-09-19 21:25:46,@BillMcginness @bennyprescott You know the FDA is the government right?  I studied the vaccine and the technology. Well before it was approved. I am an essential worker that worked thru all of 2020 and this year 40 hours/week event this lockdowns. I talk thru experience. 7 months and I’m fine,"Bayamón, USA",0
1439641168942354432,2021-09-19 17:22:56,@BillMcginness @bennyprescott More people have died from this virus than all of our wars combined. But we are selfish enough not to get a vaccine because we don’t love our fellow Americans and don’t want the freedoms we use to have. The faster the pandemic is over and we reach immunity as a society the better,"Bayamón, USA",0
1439640658025795585,2021-09-19 17:20:54,@BillMcginness @bennyprescott We’re not here to debate vaccines or “American” values about “freedom” we are free indeed as part of God’s kingdom. We’re here to share the good news about eternal life. Not to bash on people who choose to get the vaccine,"Bayamón, USA",0
1439640282165821440,2021-09-19 17:19:25,@BillMcginness @bennyprescott Yeah from other complications not the vaccine itself. In contrast right now all of the people dying are the unvaccinated. 63% of America is vaccinated and they’re fine. The ones dying are the one that believe anything bad about the vaccines. Is a personal choice,"Bayamón, USA",0
1439594279924641797,2021-09-19 14:16:37,"@j_aldrich @OogieLeo @chrisrock Smfh , u think its about money he would push their vaccine,  NO , It's about not wanting the backlash for speaking ur mind,","Bronx, NY",0
1439560051149053953,2021-09-19 12:00:36,"@xskinn Not much talk of Sputnik version here. We just have Pfizer, Moderna, and J&amp;J.  Some ppl mix and match on boosters but real problem is getting more than 55% vaccinated.  I grew up in polio era: everybody went and stood in line fir that vaccine.","Santa Fe, NM",1
1439422084636155910,2021-09-19 02:52:22,@KOLA95624349 @Shaine52441221 @thevirus1986 @J_Mei21 @TomiLahren @Meidas_Kiesha @AOC @YaOnlyLivvOnce @AlexaBliss_WWE @Paula_White @VP @IlhanMN @POTUS @IsraeliPM @jack @JoelOsteen @Pontifex @NorthKoreaDPRK @RealCandaceO @heathergtv @KayaJones @SpeakerPelosi @VinceMcMahon @IvankaTrump @BardiUpdatess @RonDeSantisFL @SenTedCruz @RonJohnsonWI @HARRISFAULKNER @EmilyCompagno @kayleighmcenany @JessicaTarlov @LeaderMcConnell @SashaBanksWWE @FoxNews @CNN @SenSchumer @BMeiselas @GavinNewsom @benshapiro @CarleyShimkus @JudgeJeanine @mtgreenee @ainsleyearhardt @SandraSmithFox @FLOTUS @ScottWalker @tedcruz @GovRonDeSantis @Jim_Jordan Even ya Pope as humans think a pope shall keep them safe n is to be close to  iCreator though I said ya highest priest are not of like I am n pope has shown that thy churches are married more to humans vaccine than faith in they creator they God https://t.co/B5waUarQ9w,"Winchester, KY",1
1439381402693214213,2021-09-19 00:10:43,"Thank you @LBHealthDept for your hard work. Because of your mobile clinics, my dad (long time vaccine resistor) got his J&amp;J while he was at The Pike Outlets. He went for a hat and came back vaccinated!!! 👏🏾","Oceanside, CA",0
1439254489677115396,2021-09-18 15:46:25,"@glenview34 @IDPH @ReadyIllinois hosting vaccine clinic. J&amp;J, Pfizer and Moderna vaccines today (9/18/21) 💉 10am-2pm (east lot) at Springman Middle School https://t.co/OZuuptNtnR","Glenview, IL",0
1439197562473525255,2021-09-18 12:00:12,@trishtweety @Saints @AdamSchefter So why can’t they coach? Does the vaccine not work?,"Virginia, USA",0
1439020618071134208,2021-09-18 00:17:05,"So, if eminent epidemiologist Nicki Minaj is to be believed, the fact that I got the one-shot J&amp;J vaccine means that I haven’t achieved maximum testicle swole-ness?","Cincinnati, OH",0
1439005079739195394,2021-09-17 23:15:21,@Leerose1985 My brother had the one time J&amp;j an got sick an past away 3 months after recieving it .the J&amp;J  shot is just a 1 time shot an 5 of my friend have died from recieving the Johnson&amp;johnson  COVID -19 SHOT IN PAST 5 MONTHS VACCINE ARE R NOT Safe for adults or OUR CHILDREN!!,"Fall River, MA",0
1438940353323753476,2021-09-17 18:58:09,The @DuPageHD has returned to Lake Park with the mobile Care Van today (9/17/21) to offer anyone 12+ a vaccine shot (Pfizer or J&amp;J). This free clinic is open to the community; no appt necessary. Stop by East Campus until 3:30pm or West Campus during the football game from 5-8pm. https://t.co/ZJ31x456hm,"Roselle, IL",3
1438930878449831939,2021-09-17 18:20:30,@LeeGree16102866 @Brightfuture386 @ZachBrining @ChristinaPushaw @LisaMarieBoothe @PressSec @POTUS So covid is as risky for kids as polio now?  Have you ever researched the rollout of the polio vaccine?What do you mean braver than me?  I’ve had the J&amp;J shot.  I’m not anti-vax.  What I don’t understand are people like you are are anti-therapeutic.  Makes zero sense.,"Houston, TX",0
1438929955287666691,2021-09-17 18:16:50,"@cnnbrk COVID-19 vaccine effectiveness against COVID-19-associated hospitalization among adults without immunocompromising conditions (21 hospitals in 18 states, March-Aug. 2021)&gt;120 days after full vaxModerna: 92% (87-96)Pfizer: 77% (67-84)&gt;28 days after full vaxJ&amp;J: 68% (49-80) https://t.co/kQWlZitYJm","Miami Beach, FL",1
1438928137702760450,2021-09-17 18:09:36,"Moderna's vaccine is the most effective, but Pfizer and J&amp;J also protect well, CDC-led study sayshttps://t.co/1kZ7u6zqsg","Amityville, NY",0
1438912583168315397,2021-09-17 17:07:48,"Moderna's vaccine is the most effective, but Pfizer and J&amp;J also protect well, CDC-led study sayshttps://t.co/NjdU4yxAVq","Washington, DC",1
1438814048766803972,2021-09-17 10:36:15,"@Mark_UK73 @JT375043170 @junebug221 @DarrellBuckne13 @TheNewRevolut12 @GoodMenzo @MarvinRJeffcoat @GTeresa9 @pauloesco @Quin4Trump @StillGood_Jared @Freedom122053 @Mwforhr @kithercbaby @jeffblewis @CalvinE43701301 @Comploscope @sierranolandely @PaulGregory2173 @biggob5 @TJ2020landslide @Gidgett378 @Terry10661013 @ICanPlainlySee @RKitenplon @cozmocowboy @robert2112o @NevaAyer @DorisMele @RalphS24381648 @Unpurgeable18 @kcinor @john_monka @genellog @Rick24189161 @KathyKbrose @Patriot66874185 @useless_b @j_nanma @pewtergod @TP_UKMingeLane @jasonpaisley @AntifaRioter @Nanmac791 @BullseyeBanjo @VighneshwarAna3 @Gloriaoldsurfer @RedHoss44 @ISafeyet @StillFreeSCOTTY Are you a “spokesperson “ for Pharma, and paid the big bucks to be their Cheerleader?This is NOT a vaccine!  Lots of questions, when getting the Virus affects a person less, than the Vaccine that causes Death,  ruins their lives!I Know what I’ve read, seen, and it’s not SAFE!","Texas, USA",0
1438791561672810498,2021-09-17 09:06:54,"In our trenchant critique of Johnson &amp; Johnson, we argue that @JNJNews adopts an understanding of the “human” in human rights that privileges Europeans over Africans and Indians. J&amp;J is deliberately engineering vaccine apartheid, laying the ground for new coronavirus variants. https://t.co/kmTubqDksA","Manhattan, NY",5
1438738438380036097,2021-09-17 05:35:48,@mtgreenee MARGE!!!! HELP!!! I had the J&amp;J one shot vaccine... Now I crave Mexican food and I feel the urge to help fellow human beings!!!!,"Wisconsin, USA",0
1438725327170113538,2021-09-17 04:43:42,@DrLeanaWen Wish they would bring more information on the J&amp;J vaccine. I so regret getting that vaccine now as we seem to be left hanging.,"Portland, OR",0
1438698335267954691,2021-09-17 02:56:27,@diiaammoondd In addition J&amp;J’s vaccine was never fda approved so yeah might have to do with the fucking blood clots.,"Lubbock, TX",0
1438694069148979201,2021-09-17 02:39:30,"""His administration has the moral, legal, and if necessary, financial power to lift intellectual property barriers and persuade J&amp;J to license its vaccine.""https://t.co/DByVWVWouU via @commondreams","Minnesota, USA",0
1438674134515343361,2021-09-17 01:20:17,"@joncoopertweets ✋They are still both there. After J&amp;J vaccine, I was ready for some Bourbon. 2 shots, please.","Country Club, CA",0
1438670981300514828,2021-09-17 01:07:45,"everyone gets the mRNA vaccine. Even those who chose a viral vector vaccine are now being told that's not enough, and are told not to get another j&amp;j or AstraZeneca, but that they should still get a jab of 2 of Pfizer mRNA based. What is it about the mRNA vaccine that is causing","San Francisco, CA",0
1438622466469945344,2021-09-16 21:54:58,"@Dez_Walker @BroSchembechler @MaizedConfused But to close this up. I don’t care what people do/don’t do. Do whatever you need to feel safe and protected. However, forcing a vaccine on someone, or forcing mask mandates (when they don’t prevent spread - the numbers tell us that) isn’t something I will get behind.","Virginia, USA",0
1438621015018545169,2021-09-16 21:49:12,"@Dez_Walker @BroSchembechler @MaizedConfused And after the #science told us that those with or without the vaccine are spreading the virus at the same rate, they lost all steam in getting people who are vaccinated to get vaccinated. It doesn’t prevent spread or infection- and statistically, people will be fine","Virginia, USA",0
1438620637237481478,2021-09-16 21:47:42,@Dez_Walker @BroSchembechler @MaizedConfused The vaccine is not a vaccine like “all others”. Other vaccines prevent infection (except the flu SHOT). If the vaccine works (it does) it doesn’t matter who is or isn’t vaccinated. It’s a personal choice,"Virginia, USA",0
1438608597181665283,2021-09-16 20:59:52,"@Dez_Walker @BroSchembechler @MaizedConfused With the vaccine so widely available- there nothing else we can do. If one is scared, get the shot, if not, it doesn’t matter. This notion that the vaccinated are at risk Bc of the unvaccinated is the stupidest thing I’ve ever heard. Does the vaccine work or not?","Virginia, USA",0
1438598154669150217,2021-09-16 20:18:22,@SpikeEskin And the J&amp;J vaccine will be called “sortaworky.”,"Cranford, NJ",0
1438580019836727297,2021-09-16 19:06:18,"CHECK OUT my recent article in @vanguardngrnews , Africa's #1 newspaper, where I discuss the potential of the 1 shot J&amp;J #covid_19 vaccine in Nigeria, where less than 5% have been vaccinated. https://t.co/57CBhVo8V2","Washington, DC",1
1438570774634369027,2021-09-16 18:29:34,"@Mark_UK73 @JT375043170 @junebug221 @DarrellBuckne13 @TheNewRevolut12 @GoodMenzo @MarvinRJeffcoat @GTeresa9 @pauloesco @Quin4Trump @StillGood_Jared @Freedom122053 @Mwforhr @kithercbaby @jeffblewis @CalvinE43701301 @Comploscope @sierranolandely @PaulGregory2173 @biggob5 @TJ2020landslide @Gidgett378 @Terry10661013 @ICanPlainlySee @RKitenplon @cozmocowboy @robert2112o @NevaAyer @DorisMele @RalphS24381648 @Unpurgeable18 @kcinor @john_monka @genellog @Rick24189161 @KathyKbrose @Patriot66874185 @useless_b @j_nanma @pewtergod @TP_UKMingeLane @jasonpaisley @AntifaRioter @Nanmac791 @BullseyeBanjo @VighneshwarAna3 @Gloriaoldsurfer @RedHoss44 @ISafeyet @StillFreeSCOTTY I’ll  not read propaganda, but I know Real people, with  Real medical issues, occurring DAYS after their Vax shot.3 Skin cancers, Parkinson’s , severe hair loss, throat and lung cancer. Early uterine cancer, passing huge blood clots.All had one thing in common, recent Vaccine!","Texas, USA",3
1438561771275493377,2021-09-16 17:53:48,@MedicVet68 J&amp;J breakthrough hospitalisation statistics do not indicate the single shot J&amp;J is more effective at this time than Pfizer or Moderna.The French Ministry of Heath discontinued use of the J&amp;J vaccine for the entire country on 9/5/21.,"Sierra Vista, AZ",0
1438545255041835011,2021-09-16 16:48:10,@chiedawn Stop it! She had questions and that is perfectly fine! I immediately took the vaccine J&amp;J without researching! Folks did have issues with them! Do you remember that!,"South Carolina, USA",0
1438519928995266560,2021-09-16 15:07:32,"@galleg000s Come on bro, you believed that the election was stolen with no proof but you won’t believe on the vaccine? 😂 J/K 😂","Turlock, CA",0
1438504922098507793,2021-09-16 14:07:54,J&amp;J should have fought against FDA approval and released their vaccine using black market channels,"Ohio, USA",0
1438344210030211072,2021-09-16 03:29:17,@ryanstruyk So there's a high probability that the probability of folks probably getting a vaccine could possibly reach 100%?I think that's good news.,"Carmel Hills, NY",0
